BOROUGH,BUILDING CLASS CATEGORY,RESIDENTIAL UNITS,COMMERCIAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2400,1848,1930,450000,11/23/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,1,1120,2240,1930,750000,6/26/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1782,1989,1940,788000,12/28/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1605,1930,610000,1/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,4435,1060,1935,1200000,10/20/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,900,1152,1940,475000,3/17/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1800,2772,1910,360000,10/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1800,2772,1910,200000,7/28/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2200,2880,1931,640000,5/26/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1916,1170,1930,360000,4/29/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1900,1252,1925,160000,10/14/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1800,2100,1920,530000,11/19/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3200,4480,1899,775000,12/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2700,2037,1935,600000,6/4/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,1800,1925,700000,12/15/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1381,1182,1930,490000,11/25/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1665,1136,1920,350000,4/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1665,1572,1920,340000,5/15/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2200,1915,1940,670000,4/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1600,2012,1940,875000,7/31/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1504,1720,1940,590500,8/5/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1408,1920,1940,585000,10/26/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,1200,2616,1925,760000,1/2/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2328,1944,1930,655000,10/13/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2583,1872,1930,800000,9/10/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,1600,1800,1910,615000,11/4/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2588,2808,1920,552000,2/20/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2183,3024,1920,740000,3/11/2015
Brooklyn,03  THREE FAMILY DWELLINGS,0,0,3000,0,0,331250,2/6/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2600,2280,1925,660000,2/2/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2000,3554,1930,54233,1/12/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,1125,2400,1920,575000,3/23/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2400,2660,1920,675000,7/15/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2200,2979,1920,785000,5/22/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,1512,1989,1940,620000,7/6/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2450,3410,1940,1300000,12/29/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2200,3024,1925,750000,7/31/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2340,3804,1899,9800000,10/7/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1575,3160,1901,5200000,11/18/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1500,5239,1901,7785000,5/20/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1659,3288,1900,10250000,7/27/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1304,2220,1899,4250000,7/24/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1642,2816,1899,4000000,12/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1428,3192,1915,4100000,11/18/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1995,5000,1899,5500000,9/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1728,3840,1901,5650000,3/16/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2336,5150,1901,6400000,12/30/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2500,6706,1849,7650000,3/11/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2892,6000,1915,7255000,5/1/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1900,1344,1925,11500000,2/17/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1838,1720,1910,670000,7/8/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2000,4000,2013,1567000,8/12/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,3250,1116,1987,226740,8/6/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1987,135000,5/19/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1987,447243,2/5/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2000,1640,1987,198000,9/21/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2500,1116,1987,331000,7/31/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2000,1620,1987,330000,9/10/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2000,2200,1986,400000,9/3/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2000,1620,1987,340000,9/30/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2000,1620,1987,313000,3/30/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2000,1400,1930,168000,3/19/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2000,1520,1930,215000,10/23/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1987,250000,8/24/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1148,1987,310000,8/6/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2167,1148,1987,188000,3/27/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1148,1986,370000,4/13/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1986,300000,2/5/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,1,776,1344,1920,290000,4/13/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1986,250500,7/13/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1986,290000,3/9/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1985,245000,1/30/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,3100,1116,1985,260000,1/9/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2160,1116,1986,349000,7/13/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1985,300000,7/15/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1985,212000,11/18/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2100,1292,1930,654177,1/8/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1148,1986,329000,12/7/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1985,299000,6/15/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1152,1985,294000,6/30/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1990,305000,11/6/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1985,130000,12/7/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1985,90000,9/8/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1985,283920,4/9/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1985,136500,9/2/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1985,193100,12/31/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1802,1116,1985,300000,5/15/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2519,1116,1986,17000,7/28/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1802,1116,1985,282000,8/3/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1800,1116,1986,290000,5/15/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,2858,9520,1930,1200000,9/21/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2800,2560,1930,590000,11/24/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2240,1920,595000,8/20/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2240,1920,350000,4/14/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,1958,2955,1995,590000,12/15/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,1958,2955,1995,300000,7/13/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1375,1950,2004,595832,4/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1550,1925,540000,7/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1550,1925,250000,2/9/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1568,1930,190000,12/15/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1490,1930,15000,4/29/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,1756,1930,55000,8/4/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,1756,1930,55000,8/4/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,1756,1930,110000,8/4/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2467,3588,2006,556000,2/26/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1600,1920,2002,320000,2/3/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1600,1920,2002,236000,1/27/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2650,2200,1930,325000,8/28/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1125,1500,1899,532000,8/25/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2233,2830,1930,450000,9/1/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,3240,1930,567000,7/22/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1600,1800,1920,540750,4/24/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1448,1930,345000,12/18/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1448,1930,150000,5/14/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2400,1930,400000,3/27/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2240,1901,195000,11/4/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2800,1900,1901,460000,1/20/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2350,2000,1901,400000,12/11/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,2000,3560,1910,330000,9/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2700,2200,1910,555000,12/21/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1968,1930,200000,12/3/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3013,2320,1930,330000,5/7/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3013,2320,1930,210000,1/6/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2360,2090,1930,515000,5/7/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3000,3408,1930,560000,3/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1840,1930,400000,11/25/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2200,1930,460000,10/9/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2200,1930,270000,1/26/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2300,2223,1899,402000,9/21/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2350,2080,1930,419967,3/11/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2250,2016,1930,249000,12/7/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1982,1760,1930,335000,8/7/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,1783,1860,1901,200000,9/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,1783,1860,1901,180000,6/12/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1214,2026,2007,550000,12/29/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,1917,3163,1930,265000,5/18/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,1742,2718,2006,625000,12/11/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,1875,2925,2002,446964,3/25/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,1877,2814,2007,385000,2/27/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2458,3750,2005,225854,11/3/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2140,3210,2005,375000,9/18/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2500,3480,1930,665000,6/15/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2100,3210,2002,595000,3/26/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2450,3300,1930,240000,1/30/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,1800,1116,1987,725000,9/18/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2500,2560,1910,580750,10/23/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,908,3000,1927,499000,5/8/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,1669,1306,1917,430000,2/24/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1669,1344,1910,550000,12/21/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1761,1680,1920,690000,1/5/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2003,1952,1920,760000,1/5/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2003,1952,1920,735000,11/13/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,1428,3960,1920,800000,11/9/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,2000,3600,1910,775000,2/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1753,1857,1901,600000,10/29/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1200,1899,610000,3/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2003,2292,1899,860000,11/12/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2003,2232,1910,750000,4/21/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,1820,2184,1915,575000,4/27/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2003,1920,1915,760000,10/2/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2003,4000,1899,800000,6/9/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2003,2400,1925,760000,3/30/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2003,2592,1899,780000,10/6/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2003,2292,1899,698250,8/12/2015
Brooklyn,03  THREE FAMILY DWELLINGS,3,0,2003,2732,1901,905000,10/29/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2500,1500,1899,1018584,10/16/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,1,2500,1150,1931,999900,3/17/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2125,968,1920,850000,10/29/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,669,1000,1901,788000,8/28/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,3795,2809,1910,999990,5/13/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1260,1200,1899,300000,12/10/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1667,1340,1901,700000,6/11/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1529,2001,1901,315000,12/15/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,1,2000,2000,1899,125000,5/27/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2500,1134,1915,440000,2/19/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2500,0,1910,750000,1/26/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2000,2240,1899,800000,10/23/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1250,1455,1920,340000,6/26/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,2500,1350,1925,700000,12/1/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1600,3000,1925,655000,8/3/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,1,1500,2700,1931,465000,3/17/2015
Brooklyn,01  ONE FAMILY DWELLINGS,1,0,1933,1740,1899,890000,12/1/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1875,3750,1931,1375000,12/15/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2200,2200,1995,845000,2/20/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2067,2468,2003,760000,1/9/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1656,1264,1920,300000,2/3/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,2500,4200,1910,1500000,2/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,2500,4875,1910,1500000,3/4/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1900,1600,1899,1070000,8/11/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2900,2184,1989,977600,6/3/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2080,2148,1989,695000,6/1/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3280,2184,1989,988185,2/6/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2200,4092,1899,900000,2/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3000,2288,1920,1250000,7/8/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3000,2288,1920,750000,5/29/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,1520,1899,1285000,8/19/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2000,1931,1322524,10/29/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,1775,3126,1910,1150000,8/12/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2150,1810,1910,950000,2/24/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1332,2520,2007,900000,7/7/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3563,2950,1899,24000,6/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,1440,1920,800000,10/22/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2200,3200,1940,775000,10/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1188,1488,1901,680000,2/12/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2586,1920,730000,2/5/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1887,1500,2003,1100000,7/10/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1850,3781,1899,1782000,12/17/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1500,2040,1901,950000,2/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1500,1680,1901,700000,10/9/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1500,1680,1901,992000,1/12/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,2500,3750,1901,1380000,5/6/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1925,1819,1931,837500,3/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2033,2168,2001,590000,12/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2000,1901,728048,12/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,1760,1901,1375000,11/10/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1400,2722,1925,1115000,9/16/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1500,2400,1930,968000,11/5/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1258,2448,2007,649000,3/20/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1881,1512,1930,375000,7/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2750,1760,1920,1100000,8/27/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2900,1600,1930,1325000,12/14/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1667,1392,1930,417000,6/1/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,1317,1950,885000,6/11/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1667,1152,1901,325000,9/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2205,1901,875000,8/24/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1885,1960,2004,660000,10/13/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1885,2940,2004,470000,10/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1885,2940,2004,663000,4/17/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2100,1915,900000,7/27/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1867,2988,1931,1125000,8/3/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1216,2888,1920,790000,8/13/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1300,3827,1920,900000,9/1/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2525,0,1925,790000,2/12/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3125,3450,1931,1360000,8/20/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1775,1542,1920,635000,6/16/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,1444,1930,925000,11/19/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,936,1899,965000,6/17/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1667,2290,1901,650000,6/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2528,1901,1235000,6/22/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1750,2040,1901,210000,8/31/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1750,2698,1901,851700,3/5/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1600,1920,1920,1200000,8/4/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,3000,1920,690000,2/11/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,3000,1920,780000,8/3/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,3000,1920,647000,5/14/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2100,3000,1920,820000,6/11/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2400,4785,1920,850000,6/11/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2942,1920,815500,6/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,3000,1920,870000,6/25/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,3000,1920,550000,3/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2880,1920,528000,10/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1800,2142,1920,899000,8/19/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1600,2220,1901,665000,12/14/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1875,3600,2004,412000,7/17/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2880,1901,577500,4/29/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2880,1901,650000,7/21/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2880,1901,1350000,12/24/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1667,2001,1901,735000,1/20/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2070,2040,1901,245000,5/28/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1275,2295,1899,1335000,1/15/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2200,2092,1901,660000,1/16/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1583,1848,1901,800000,4/21/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2066,2080,1996,960000,5/7/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2080,1901,750000,2/26/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,2200,1920,1026000,12/10/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1494,2496,1910,1110000,8/24/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1667,2001,1920,282000,11/18/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2350,2366,1996,750000,6/8/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,1,1600,2700,1931,950000,3/10/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1500,2034,1920,1052500,8/5/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1500,2034,1920,601000,3/10/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1660,2560,1930,1065000,5/28/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1500,1350,1930,799000,4/24/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,850,1930,660000,3/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2100,1920,170000,3/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1910,1960,1994,50000,9/8/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3319,1960,1994,635000,6/29/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,3319,1960,1994,635000,6/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1556,1468,2004,213939,6/2/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1500,1500,1910,640000,6/18/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2766,2002,850000,10/23/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,4000,1931,270000,4/30/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1250,1902,1931,1070000,5/15/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2400,1901,780000,5/12/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,1540,1901,1050000,12/10/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,1628,2520,2014,1476462,8/14/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2500,1380,1910,725000,9/25/2015
Brooklyn,02  TWO FAMILY DWELLINGS,2,0,2000,2700,1910,890000,8/27/2015
